project_id,project_acronym,project_title,participant_name,participant_short_name,pic,country,country_code,org_type,is_coordinator,eu_contribution
101121325,CO-SECUR,"Knowledge building and social innovation for","DIGITALEUROPE AISBL*",,952919756,Belgium,BE,other,no,274812.5
101119602,COBALT,"Certification for Cybersecurity in EU ICT usi","""NATIONAL CENTER FOR SCIENTIFIC RESEARCH """"DEMOKRITOS""""""",,999978239,Greece,GR,research_institution,yes,504375
101119602,COBALT,"Certification for Cybersecurity in EU ICT usi","ROBERT BOSCH GMBH",,999908787,Germany,DE,company,no,302750
101119602,COBALT,"Certification for Cybersecurity in EU ICT usi","BOSCH GLOBAL SOFTWARE TECHNOLOGIES GMBH",,891252006,Germany,DE,company,no,460893.13
101119602,COBALT,"Certification for Cybersecurity in EU ICT usi","TUV SUD PRODUCT SERVICE GMBH",,953030530,Germany,DE,company,no,547575
101119602,COBALT,"Certification for Cybersecurity in EU ICT usi","FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV",,999984059,Germany,DE,research_institution,no,715875
101119602,COBALT,"Certification for Cybersecurity in EU ICT usi","UNIVERSIDAD DE MURCIA",,999844282,Spain,ES,university,no,385000
101119602,COBALT,"Certification for Cybersecurity in EU ICT usi","EUROPEAN CYBER SECURITY ORGANISATION",,908176372,Belgium,BE,other,no,182625
101119602,COBALT,"Certification for Cybersecurity in EU ICT usi","UNIVERSITAT POLITECNICA DE CATALUNYA",,999976202,Spain,ES,university,no,325000
101119602,COBALT,"Certification for Cybersecurity in EU ICT usi","CENTRE TECNOLOGIC DE TELECOMUNICACIONS DE CATALUNYA",,999638739,Spain,ES,research_institution,no,349000
101119602,COBALT,"Certification for Cybersecurity in EU ICT usi","EBOS TECHNOLOGIES LIMITED",,997848022,Cyprus,CY,sme,no,337750
101119602,COBALT,"Certification for Cybersecurity in EU ICT usi","RED ALERT LABS",,913019776,France,FR,sme,no,244125
101119602,COBALT,"Certification for Cybersecurity in EU ICT usi","PRACTIN IKE",,885929907,Greece,GR,sme,no,201687.5
101119602,COBALT,"Certification for Cybersecurity in EU ICT usi","ELLINIKO MESOGEIAKO PANEPISTIMIO",,899132771,Greece,GR,university,no,230625
101119602,COBALT,"Certification for Cybersecurity in EU ICT usi","INQBIT INNOVATIONS SRL",,895370529,Romania,RO,sme,no,209125
101120221,COCOON,"COoperative Cyber prOtectiON for modern power","UNIVERSITY OF CYPRUS",,999835843,Cyprus,CY,university,yes,608437.5
101120221,COCOON,"COoperative Cyber prOtectiON for modern power","UNIVERSIDAD DE SEVILLA",,999862518,Spain,ES,university,no,677250
101120221,COCOON,"COoperative Cyber prOtectiON for modern power","TECHNISCHE UNIVERSITEIT DELFT",,999977366,Netherlands,NL,university,no,1192983.75
101120221,COCOON,"COoperative Cyber prOtectiON for modern power","INGELECTUS INNOVATIVE ELECTRICAL SOLUTIONS SL",,915902616,Spain,ES,company,no,239225
101120221,COCOON,"COoperative Cyber prOtectiON for modern power","SOUTHEAST ELECTRICITY NETWORK COORDINATION CENTER SELENE CC ANONYMI ETAIREIA",,884406231,Greece,GR,company,no,414165.5
101120221,COCOON,"COoperative Cyber prOtectiON for modern power","EUROPEAN NETWORK FOR CYBER SECURITY COOPERATIEF UA",,952516721,Netherlands,NL,research_institution,no,548750
101120221,COCOON,"COoperative Cyber prOtectiON for modern power","ENEXIS PERSONEEL BV",,911095005,Netherlands,NL,company,no,62418.13
101120221,COCOON,"COoperative Cyber prOtectiON for modern power","CUERVA ENERGIA SLU",,903812051,Spain,ES,sme,no,156625
101120221,COCOON,"COoperative Cyber prOtectiON for modern power","DIACHEIRISTIS ELLINIKOU DIKTYOU DIANOMIS ELEKTRIKIS ENERGEIAS AE",,953032082,Greece,GR,company,no,428750
101120221,COCOON,"COoperative Cyber prOtectiON for modern power","I. KAI K. MICHANIKI ILEKTRIKON SYSTIMATON - ETAIRIA PERIORISMENIS EFTHYNIS",,884804416,Greece,GR,company,no,178062.5
101120221,COCOON,"COoperative Cyber prOtectiON for modern power","ARISTOTELIO PANEPISTIMIO THESSALONIKIS",,999895692,Greece,GR,university,no,712187.5
101120221,COCOON,"COoperative Cyber prOtectiON for modern power","UNIVERSITY OF GLASGOW",,999974165,,,university,no,
101158606,COcyber,"COcyber - Coordination between the cybersecurity civilian and defence spheres",28DIGITAL,,954616286,Belgium,BE,other,yes,751487.75
101158606,COcyber,"COcyber - Coordination between the cybersecurity civilian and defence spheres","EUROPEAN ORGANISATION FOR SECURITY",,998215943,Belgium,BE,company,no,363238.25
101158606,COcyber,"COcyber - Coordination between the cybersecurity civilian and defence spheres","THE LISBON COUNCIL FOR ECONOMIC COMPETITIVENESS ASBL",,997420543,Belgium,BE,other,no,576970.75
101158606,COcyber,"COcyber - Coordination between the cybersecurity civilian and defence spheres","UNIVERSITE LIBRE DE BRUXELLES",,999986290,Belgium,BE,university,no,467429.5
101158606,COcyber,"COcyber - Coordination between the cybersecurity civilian and defence spheres","AUSTRALO INTERINNOV MARKETING LAB SL",,895851067,Spain,ES,sme,no,232029.5
101158606,COcyber,"COcyber - Coordination between the cybersecurity civilian and defence spheres","GOSPODARSKA ZBORNICA SLOVENIJE",,999780165,Slovenia,SI,other,no,84182.25
101158606,COcyber,"COcyber - Coordination between the cybersecurity civilian and defence spheres","IVSZ DIGITALIS VALLALKOZASOK SZOVETSEGE",,999794230,Hungary,HU,other,no,64601.25
101158606,COcyber,"COcyber - Coordination between the cybersecurity civilian and defence spheres","ASOCIACIJA INFOBALT",,970234450,Lithuania,LT,other,no,81052.5
101158606,COcyber,"COcyber - Coordination between the cybersecurity civilian and defence spheres","ASOCIACION MULTISECTORIAL DE EMPRESAS DE LA ELECTRONICA, LAS TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION, DE LAS TELECOMUNICACIONES Y DE LOS CONTENIDOS DIGITALES",,968769750,Spain,ES,other,no,352163.75
101158539,CRACoWi,"Cyber Resilience Act Compliance Wizard","INFORMATION TECHNOLOGY FOR MARKET LEADERSHIP",,947413066,Greece,GR,company,yes,387340
101158539,CRACoWi,"Cyber Resilience Act Compliance Wizard","MOTOR OIL (HELLAS) DIILISTIRIA KORINTHOU A.E.",,983298410,Greece,GR,company,no,252841
101158539,CRACoWi,"Cyber Resilience Act Compliance Wizard","ONEKEY GMBH",,881479644,Germany,DE,company,no,1230660.5
101158539,CRACoWi,"Cyber Resilience Act Compliance Wizard","7LAYERS GMBH",,880897741,Germany,DE,company,no,169862.5
101158539,CRACoWi,"Cyber Resilience Act Compliance Wizard","ETHNIKI YPIRESIA PLIROFORION",,879456806,Greece,GR,public_body,no,165315
101158539,CRACoWi,"Cyber Resilience Act Compliance Wizard","SLOA LIMITED",,906790048,Cyprus,CY,company,no,161035
101158539,CRACoWi,"Cyber Resilience Act Compliance Wizard","AppArt ANONIMI ETERIA NEON TECHNOLOGION PLIROFORIKIS KE TILEPIKINONION",,941424286,Greece,GR,company,no,338120
101158539,CRACoWi,"Cyber Resilience Act Compliance Wizard","TIKO PRO, PODJETNISKO SVETOVANJE, DOO",,934680943,Slovenia,SI,company,no,256800
101158539,CRACoWi,"Cyber Resilience Act Compliance Wizard","ERMINAS GMBH",,881147516,Germany,DE,company,no,202765
101158539,CRACoWi,"Cyber Resilience Act Compliance Wizard","SEVENSHIFT GMBH",,886959853,Germany,DE,company,no,626538.5
101158539,CRACoWi,"Cyber Resilience Act Compliance Wizard","MEAZON SA",,929853156,Greece,GR,company,no,209666.5
101158539,CRACoWi,"Cyber Resilience Act Compliance Wizard","ZAVOD DIGITALNO INOVACIJSKO STICISCE SLOVENIJE",,893668276,Slovenia,SI,other,no,70427.4
101158539,CRACoWi,"Cyber Resilience Act Compliance Wizard","MOTOR OIL RENEWABLE ENERGY MONOPROSOPI AE",,887060927,Greece,GR,company,no,150549
101158539,CRACoWi,"Cyber Resilience Act Compliance Wizard","Urad Vlade Republike Slovenije za informacijsko varnost",,889274176,Slovenia,SI,public_body,no,
101226247,CSC-EDIC,"Cybersecurity Skills Academy","ETHNIKI ARCHI KYVERNOASFALEIAS",,877132007,Greece,GR,public_body,yes,2304780
101226247,CSC-EDIC,"Cybersecurity Skills Academy","AED - AGENTUR FUR WIRTSCHAFTLICHE ZUSAMMENARBEIT UND ENTWICKLUNG",,892302516,Austria,AT,other,no,739370
101226247,CSC-EDIC,"Cybersecurity Skills Academy","ARCHI PSIFIAKIS ASFALEIAS",,905199442,Cyprus,CY,public_body,no,85600
101128107,CTIOC,"Cyber Threat Intelligence Operations Centre (","CENTRAL BANK OF IRELAND",,921502523,Ireland,IE,public_body,yes,1398719
101120684,CUSTODES,"A Certification approach for dynamic. agile a","RISE RESEARCH INSTITUTES OF SWEDEN AB",,999613422,Sweden,SE,research_institution,yes,888750
101120684,CUSTODES,"A Certification approach for dynamic. agile a","DEKRA SE",,902084772,Germany,DE,company,no,175966
101120684,CUSTODES,"A Certification approach for dynamic. agile a","RED ALERT LABS",,913019776,France,FR,sme,no,321387.5
101120684,CUSTODES,"A Certification approach for dynamic. agile a","MAGGIOLI SPA",,996621457,Italy,IT,company,no,382375
101120684,CUSTODES,"A Certification approach for dynamic. agile a",28DIGITAL,,954616286,Belgium,BE,other,no,61750
101120684,CUSTODES,"A Certification approach for dynamic. agile a","AEGIS IT RESEARCH GMBH",,911867804,Germany,DE,company,no,308000
101120684,CUSTODES,"A Certification approach for dynamic. agile a","SECURITY LABS CONSULTING LIMITED",,895392645,Ireland,IE,company,no,285250
101120684,CUSTODES,"A Certification approach for dynamic. agile a","TELEFONICA INNOVACION DIGITAL SL",,917790915,Spain,ES,company,no,278227.25
101120684,CUSTODES,"A Certification approach for dynamic. agile a","FUNDACIO PRIVADA I2CAT, INTERNET I INNOVACIO DIGITAL A CATALUNYA",,999583061,Spain,ES,research_institution,no,281000
101120684,CUSTODES,"A Certification approach for dynamic. agile a","P-NET ANADYOMENA DIKTYA NEAS GENIAS & EFARMOGES IDIOTIKI KEFALAIOUCHIKI ETAIREIA",,887635749,Greece,GR,company,no,222250
101120684,CUSTODES,"A Certification approach for dynamic. agile a","APIROPLUS SOLUTIONS LTD",,897731121,Cyprus,CY,company,no,279125
101120684,CUSTODES,"A Certification approach for dynamic. agile a","TRUSTILIO BV",,889600872,Netherlands,NL,sme,no,241797.5
101120684,CUSTODES,"A Certification approach for dynamic. agile a","SISTIMATA TILEPIKINONION ANTONIS GEORGIOU MONOPROSOPI ETERIA PERIORISMENIS EFTHINIS",,906354518,Greece,GR,company,no,216125
101120684,CUSTODES,"A Certification approach for dynamic. agile a","CYBERALYTICS LIMITED",,886488239,Cyprus,CY,sme,no,403375
101120684,CUSTODES,"A Certification approach for dynamic. agile a","Circular Economy Foundation",,891042777,Belgium,BE,other,no,303750
101120684,CUSTODES,"A Certification approach for dynamic. agile a","DEKRA TESTING AND CERTIFICATION SAU",,999789962,Spain,ES,company,no,114905
101120684,CUSTODES,"A Certification approach for dynamic. agile a","EIT DIGITAL SPAIN",,893135746,Spain,ES,other,no,235125
101120684,CUSTODES,"A Certification approach for dynamic. agile a","SPHYNX TECHNOLOGY SOLUTIONS AG",,881338703,,,company,no,
101128017,CY-TRUST,"Cypriot Sectorial Security Operations Centres","ARCHI PSIFIAKIS ASFALEIAS",,905199442,Cyprus,CY,public_body,yes,445435.65
101128017,CY-TRUST,"Cypriot Sectorial Security Operations Centres","CYBERALYTICS LIMITED",,886488239,Cyprus,CY,sme,no,
101128017,CY-TRUST,"Cypriot Sectorial Security Operations Centres","ANOIKTO PANEPISTIMIO KYPROU (OPEN UNIVERSITY OF CYPRUS)",,989697985,Cyprus,CY,university,no,311905
101128017,CY-TRUST,"Cypriot Sectorial Security Operations Centres","CYENTIFIC AS",,883934423,,,company,no,170665
101128017,CY-TRUST,"Cypriot Sectorial Security Operations Centres","KYPRIAKON EMBORIKON KAI BIOMICHANIKON EPIMELITIRION",,950669938,Cyprus,CY,other,no,95230
101128017,CY-TRUST,"Cypriot Sectorial Security Operations Centres","EUROGATE CONTAINER TERMINAL LIMASSOL LIMITED",,893171054,Cyprus,CY,company,no,163442.5
101128017,CY-TRUST,"Cypriot Sectorial Security Operations Centres","ARCHI LIMENON KYPROU",,920827500,Cyprus,CY,public_body,no,182269.15
101128017,CY-TRUST,"Cypriot Sectorial Security Operations Centres","YFYPOURGEIO NAFTILIAS",,887593069,Cyprus,CY,public_body,no,198367.3
101128017,CY-TRUST,"Cypriot Sectorial Security Operations Centres","YFYPOURGEIO EREVNAS, KAINOTOMIAS KAI PSIFIAKIS POLITIKIS",,894749632,Cyprus,CY,public_body,no,127972
101128017,CY-TRUST,"Cypriot Sectorial Security Operations Centres","ARCHI ILEKTRISMOU KYPROU",,996359557,Cyprus,CY,public_body,no,69015
101128017,CY-TRUST,"Cypriot Sectorial Security Operations Centres","SPHYNX ANALYTICS LIMITED",,898261614,Cyprus,CY,company,no,167990
101249702,CYBER-BRIDGE,"Building Cross-Border Cybersecurity and Compliance","I-ENERGYLINK SRL",,890460971,Romania,RO,sme,yes,465450
101249702,CYBER-BRIDGE,"Building Cross-Border Cybersecurity and Compliance","Boltonshield Hungary KFT",,873345612,Hungary,HU,sme,no,307090
101249702,CYBER-BRIDGE,"Building Cross-Border Cybersecurity and Compliance","ETHNIKO KENTRO EREVNAS KAI TECHNOLOGIKIS ANAPTYXIS",,998802502,Greece,GR,research_institution,no,235935
101249702,CYBER-BRIDGE,"Building Cross-Border Cybersecurity and Compliance","CLONE SYSTEMS CY LTD",,884494016,Cyprus,CY,sme,no,540885
101249702,CYBER-BRIDGE,"Building Cross-Border Cybersecurity and Compliance","DIRECTORATUL NATIONAL DE SECURITATE CIBERNETICA",,953626692,Romania,RO,public_body,no,351174
101249702,CYBER-BRIDGE,"Building Cross-Border Cybersecurity and Compliance","ELIAS NEOCLEOUS AND CO. LLC",,883373084,Cyprus,CY,sme,no,295186.25
101249702,CYBER-BRIDGE,"Building Cross-Border Cybersecurity and Compliance","EXIMPROD ENGINEERING S.A.",,924141214,Romania,RO,sme,no,407509.5
101249702,CYBER-BRIDGE,"Building Cross-Border Cybersecurity and Compliance","DIRECTIA GENERALA DE PROTECTIE INTERNA",,889270393,Romania,RO,public_body,no,112885
101249702,CYBER-BRIDGE,"Building Cross-Border Cybersecurity and Compliance","DIETHNES PANEPISTIMIO ELLADOS",,969038343,Greece,GR,university,no,203835
101145879,Cyber-CORE-Network,"An Interconnected Ecosystem of Cyber Security Coor","Department of Climate, Energy and the Environment",,996559280,Ireland,IE,public_body,yes,1775586.36
101256930,"CYBER4ALL 2.0","CYBERSECURITY FOR All v 2.0","UNION FOR STOPANSKA INICIATIVA",,893069883,Bulgaria,BG,other,yes,290981.15
101256930,"CYBER4ALL 2.0","CYBERSECURITY FOR All v 2.0","TSIFROV INOVATSIONEN HAB TRAKIA",,887400815,Bulgaria,BG,research_institution,no,366619.99
101256930,"CYBER4ALL 2.0","CYBERSECURITY FOR All v 2.0","BALGARSKA ASOTSIATSIA PO KIBERSIGURNOST",,887380542,Bulgaria,BG,other,no,440457.48
101256930,"CYBER4ALL 2.0","CYBERSECURITY FOR All v 2.0","NEW I JSC",,871501836,Bulgaria,BG,sme,no,282391.73
101256930,"CYBER4ALL 2.0","CYBERSECURITY FOR All v 2.0","TRAKIYSKI UNIVERSITET",,999869502,Bulgaria,BG,university,no,113797.18
101256930,"CYBER4ALL 2.0","CYBERSECURITY FOR All v 2.0","INSTITUTE OF INFORMATION AND COMMUNICATION TECHNOLOGIES",,973354455,Bulgaria,BG,university,no,125204.98
101256930,"CYBER4ALL 2.0","CYBERSECURITY FOR All v 2.0","OBSHTINA PLOVDIV",,995601696,Bulgaria,BG,public_body,no,64305.93
101256930,"CYBER4ALL 2.0","CYBERSECURITY FOR All v 2.0","KLASTER IZKUSTVEN INTELEKT BULGARIA",,890023404,Bulgaria,BG,other,no,164591.68
101123445,CYBERACTIONING,"Training Cybersecurity Skills through Advanced Hig","UNIVERSIDAD DE GRANADA",,999882015,Spain,ES,university,yes,441452.58
101123445,CYBERACTIONING,"Training Cybersecurity Skills through Advanced Hig","UNIVERSIDADE DO MINHO",,999995505,Portugal,PT,university,no,188376.18
101123445,CYBERACTIONING,"Training Cybersecurity Skills through Advanced Hig","UNIVERSITA DEGLI STUDI DI PADOVA",,999995602,Italy,IT,university,no,380512.33
101123445,CYBERACTIONING,"Training Cybersecurity Skills through Advanced Hig","VILNIAUS UNIVERSITETAS",,999893170,Lithuania,LT,university,no,352580.52
101123445,CYBERACTIONING,"Training Cybersecurity Skills through Advanced Hig","SECURIQ SISTEMAS SL",,927665806,Spain,ES,sme,no,18783.85
101123445,CYBERACTIONING,"Training Cybersecurity Skills through Advanced Hig","DIGITALSIGN - CERTIFICADORA DIGITAL SA",,893625984,Portugal,PT,company,no,10416.45
101123445,CYBERACTIONING,"Training Cybersecurity Skills through Advanced Hig","EUROTUX INFORMATICA S.A.",,884024148,Portugal,PT,sme,no,10416.45
101123445,CYBERACTIONING,"Training Cybersecurity Skills through Advanced Hig","AMPED SRL",,997243033,Italy,IT,sme,no,11972.23
101123445,CYBERACTIONING,"Training Cybersecurity Skills through Advanced Hig","QASCOM SRL",,998738385,Italy,IT,sme,no,14045.89
101123445,CYBERACTIONING,"Training Cybersecurity Skills through Advanced Hig","FUNDACION IMDEA NETWORKS",,999651058,Spain,ES,research_institution,no,22633.71
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","SYNELIXIS LYSEIS PLIROFORIKIS AUTOMATISMOU & TILEPIKOINONION ANONIMI ETAIRIA",,999668227,Greece,GR,company,yes,397862.5
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","DNV AS",,999929060,,,company,no,288487.5
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","THALES SIX GTS FRANCE SAS",,999971934,France,FR,company,no,336875
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","NETCOMPANY S.A.",,999702371,Luxembourg,LU,company,no,410375
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","SIEMENS SRL",,953556755,Romania,RO,company,no,250425
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","MAGGIOLI SPA",,996621457,Italy,IT,company,no,336000
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","SPACE HELLAS ANONYMI ETAIREIA SYSTIMATA KAI YPIRESIES TILEPIKOINONIONPLIROFORIKIS ASFALEIAS - IDIOTIKI EPICHEIRISI PAROCHIS YPERISION ASFA",,999778322,Greece,GR,company,no,344750
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","CYBERETHICS LAB SRLS",,915041547,Italy,IT,company,no,
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","DIGITAL SYSTEMS 4.0",,892351307,Bulgaria,BG,sme,no,
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","UNPARALLEL INNOVATION LDA",,953318426,Portugal,PT,sme,no,314562.5
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","TELEFONICA INNOVACION DIGITAL SL",,917790915,Spain,ES,company,no,294411.25
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","ORGANISMOS TILEPIKOINONION TIS ELLADOS OTE AE",,999792581,Greece,GR,company,no,167300
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","ASM TERNI SPA",,952604700,Italy,IT,company,no,269500
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","ENTERSOFT ANONYMI ETAIREIA PARAGOGIS KAI EMPORIAS LOGISMIKOU KAI IPIRESION",,954558474,Greece,GR,company,no,288575
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","MEDITCINSKY UNIVERSITET-PLOVDIV",,997876346,Bulgaria,BG,university,no,146250
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","SORBONNE UNIVERSITE",,909875521,France,FR,university,no,255025
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","UNIVERSIDAD POLITECNICA DE MADRID",,999974844,Spain,ES,university,no,257573.75
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","RHEINISCH-WESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN",,999983962,Germany,DE,university,no,275000
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","PANEPISTIMIO PATRON",,999894528,Greece,GR,university,no,221875
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","UNIVERSIDAD CARLOS III DE MADRID",,999899572,Spain,ES,university,no,186250
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","ECLIPSE FOUNDATION EUROPE GMBH",,944758564,Germany,DE,company,no,194337.5
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","CYBERSOCIAL LAB SRL IMPRESA SOCIALE",,884047428,Italy,IT,research_institution,no,163625
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","XGILITY LIMITED",,884010083,Ireland,IE,company,no,291375
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","CYBERTECH SRL",,898887361,Italy,IT,company,no,59062.5
101168182,CyberNEMO,"End-to-end Cybersecurity to NEMO Meta-OS","SPHYNX TECHNOLOGY SOLUTIONS AG",,881338703,,,company,no,
101190009,"CyberPro Train","elevating CYBERsecurity PROfessionals by critical","FONDAZIONE E. AMALDI",,912065781,Italy,IT,research_institution,yes,301205
101190009,"CyberPro Train","elevating CYBERsecurity PROfessionals by critical","S2 GRUPO SOLUCIONES DE SEGURIDAD SL",,986190853,Spain,ES,company,no,314045
101190009,"CyberPro Train","elevating CYBERsecurity PROfessionals by critical","TELECOM ITALIA SPA O TIM SPA",,999908496,Italy,IT,company,no,372092.5
101190009,"CyberPro Train","elevating CYBERsecurity PROfessionals by critical","AB CORPORATION",,897046786,Belgium,BE,sme,no,181900
101190009,"CyberPro Train","elevating CYBERsecurity PROfessionals by critical","INNOVATION HIVE - KYPSELI KAINOTOMIAS",,895619140,Greece,GR,research_institution,no,395097.5
101190009,"CyberPro Train","elevating CYBERsecurity PROfessionals by critical","TESEAS S.R.L.",,945399443,Italy,IT,sme,no,155150
101190009,"CyberPro Train","elevating CYBERsecurity PROfessionals by critical","PRO.M.ODA SRL",,878026832,Italy,IT,sme,no,187250
101190009,"CyberPro Train","elevating CYBERsecurity PROfessionals by critical","FUNDACIO KNOWLEDGE INNOVATION MARKET BARCELONA",,997219559,Spain,ES,other,no,253857.5
101190009,"CyberPro Train","elevating CYBERsecurity PROfessionals by critical","TELSY S.P.A.",,888984825,Italy,IT,company,no,80250
101190009,"CyberPro Train","elevating CYBERsecurity PROfessionals by critical","EPIMELITIRIO LARISSAS",,947714445,Greece,GR,public_body,no,
101190009,"CyberPro Train","elevating CYBERsecurity PROfessionals by critical","CONSORZIO DI RICERCA HYPATIA",,937213225,Italy,IT,research_institution,no,
101190009,"CyberPro Train","elevating CYBERsecurity PROfessionals by critical","ASSOCIAZIONE CYBER 4.0",,898709172,Italy,IT,other,no,
101120779,CyberSecDome,"An innovative Virtual Reality based intrusion","MAGGIOLI SPA",,996621457,Italy,IT,company,yes,503125
101120779,CyberSecDome,"An innovative Virtual Reality based intrusion","TECHNISCHE UNIVERSITAET MUENCHEN",,999977463,Germany,DE,university,no,481250
101120779,CyberSecDome,"An innovative Virtual Reality based intrusion","AIRBUS CYBERSECURITY SAS",,952774935,France,FR,company,no,429100
101120779,CyberSecDome,"An innovative Virtual Reality based intrusion","ATHENS INTERNATIONAL AIRPORT S.A.",,999484994,Greece,GR,company,no,306250
101120779,CyberSecDome,"An innovative Virtual Reality based intrusion",28DIGITAL,,954616286,Belgium,BE,other,no,1403125
101120779,CyberSecDome,"An innovative Virtual Reality based intrusion","ORGANISMOS TILEPIKOINONION TIS ELLADOS OTE AE",,999792581,Greece,GR,company,no,290500
101120779,CyberSecDome,"An innovative Virtual Reality based intrusion","INSTITUT MINES-TELECOM",,999849326,France,FR,university,no,370625
101120779,CyberSecDome,"An innovative Virtual Reality based intrusion","LINKOPINGS UNIVERSITET",,999852236,Sweden,SE,university,no,272500
101120779,CyberSecDome,"An innovative Virtual Reality based intrusion","AEGIS IT RESEARCH GMBH",,911867804,Germany,DE,company,no,401275
101120779,CyberSecDome,"An innovative Virtual Reality based intrusion","SECURITY LABS CONSULTING LIMITED",,895392645,Ireland,IE,company,no,300387.5
101120779,CyberSecDome,"An innovative Virtual Reality based intrusion","POLYTECHNEIO KRITIS",,924773848,Greece,GR,university,no,321250
101120779,CyberSecDome,"An innovative Virtual Reality based intrusion","CYBERALYTICS LIMITED",,886488239,Cyprus,CY,sme,no,359625
101120779,CyberSecDome,"An innovative Virtual Reality based intrusion","IOTAM INTERNET OF THINGS APPLICATIONS AND MULTI LAYER DEVELOPMENT LTD",,912549326,Cyprus,CY,company,no,310625
101120779,CyberSecDome,"An innovative Virtual Reality based intrusion","SPHYNX TECHNOLOGY SOLUTIONS AG",,881338703,,,company,no,
101120779,CyberSecDome,"An innovative Virtual Reality based intrusion","ANGLIA RUSKIN UNIVERSITY",,991657094,,,university,no,
101158521,CYBERSTAND.eu,"Engaging & supporting EU experts in cybersecurity","TRUST-IT SERVICES SRL",,906664821,Italy,IT,company,yes,2038483.75
101158521,CYBERSTAND.eu,"Engaging & supporting EU experts in cybersecurity","EUROPEAN CYBER SECURITY ORGANISATION",,908176372,Belgium,BE,other,no,252948
101158521,CYBERSTAND.eu,"Engaging & supporting EU experts in cybersecurity","EUROPEAN DIGITAL SME ALLIANCE",,991656609,Belgium,BE,other,no,240482.5
101158521,CYBERSTAND.eu,"Engaging & supporting EU experts in cybersecurity","COMITE EUROPEEN DE NORMALISATION",,999950691,Belgium,BE,other,no,140190
101158521,CYBERSTAND.eu,"Engaging & supporting EU experts in cybersecurity","COMITE EUROPEEN DE NORMALISATION ELECTROTECHNIQUE",,998036784,Belgium,BE,other,no,60810
101158521,CYBERSTAND.eu,"Engaging & supporting EU experts in cybersecurity","INSTITUT EUROPEEN DES NORMES DE TELECOMMUNICATION ASSOCIATION",,999580733,France,FR,research_institution,no,202363.75
101158521,CYBERSTAND.eu,"Engaging & supporting EU experts in cybersecurity","COMMPLA SRL",,951678738,Italy,IT,company,no,64721.09
101158555,CYberSynchrony,"Harmonizing People, Processes, and Technology for","MAGGIOLI SPA",,996621457,Italy,IT,company,yes,4431565.5
101158555,CYberSynchrony,"Harmonizing People, Processes, and Technology for","EBOS TECHNOLOGIES LIMITED",,997848022,Cyprus,CY,sme,no,392904
101158555,CYberSynchrony,"Harmonizing People, Processes, and Technology for","IANUS TECHNOLOGIES LTD",,898543593,Cyprus,CY,sme,no,317255
101158555,CYberSynchrony,"Harmonizing People, Processes, and Technology for","TRUSTILIO BV",,889600872,Netherlands,NL,sme,no,269950.3
101158555,CYberSynchrony,"Harmonizing People, Processes, and Technology for","UNIVERSITY OF PIRAEUS RESEARCH CENTER",,999586941,Greece,GR,university,no,185752
101158555,CYberSynchrony,"Harmonizing People, Processes, and Technology for","ARCHI PSIFIAKIS ASFALEIAS",,905199442,Cyprus,CY,public_body,no,167390.8
101158555,CYberSynchrony,"Harmonizing People, Processes, and Technology for","ETHNIKI YPIRESIA PLIROFORION",,879456806,Greece,GR,public_body,no,167990
101158555,CYberSynchrony,"Harmonizing People, Processes, and Technology for","FOCAL POINT",,937215456,Belgium,BE,sme,no,325708
101158555,CYberSynchrony,"Harmonizing People, Processes, and Technology for","BYTE COMPUTER ANONYMI VIOMICHANIKIEMPORIKI ETAIREIA",,996421540,Greece,GR,company,no,242890
